"Ilha_01"	"Ilha_02"	"Ilha_03"	"Ilha_04"
"126"	27.8284569138277	27.8142142142142	27.7858141858142	27.7716566866267
"127"	22.8184368737475	22.8092092092092	22.7908091908092	10000
"128"	20.8144288577154	20.8072072072072	20.7928071928072	10000
"129"	20.8144288577154	20.8072072072072	20.7928071928072	10000
"130"	20.4192384769539	20.4096096096096	20.3904095904096	20.3808383233533
"131"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"132"	53.7725752508361	53.7195325542571	53.6139767054908	10000
"133"	31.1157190635451	31.0911519198664	31.0422628951747	10000
"134"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"135"	20.4923076923077	20.4794657762938	20.4539101497504	10000
"136"	20.8144288577154	20.8072072072072	20.7928071928072	10000
"137"	27.8284569138277	27.8142142142142	27.7858141858142	27.7716566866267
"138"	39.4769230769231	39.4383973288815	39.3617304492513	10000
"139"	20.8144288577154	20.8072072072072	20.7928071928072	10000
"140"	35.3458193979933	35.3061769616027	35.2272878535774	10000
"141"	20.8144288577154	20.8072072072072	20.7928071928072	20.785628742515
"142"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"143"	26.9846153846154	26.9589315525876	26.9078202995008	10000
"144"	16.4923076923077	16.4794657762938	16.4539101497504	10000
"145"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"146"	13.4092184368737	13.4046046046046	13.3954045954046	10000
"147"	20.6234113712375	20.6116861435726	20.5883527454243	10000
"148"	18.8144288577154	18.8072072072072	18.7928071928072	10000
"149"	39.6080267558528	39.5706176961603	39.4961730449251	10000
"150"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"151"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"152"	22.8184368737475	22.8092092092092	22.7908091908092	22.7816367265469
"153"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"154"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"155"	32.4602006688963	32.4300500834725	32.3700499168053	10000
"156"	26.9846153846154	26.9589315525876	26.9078202995008	10000
"157"	18.8144288577154	18.8072072072072	18.7928071928072	10000
"158"	20.8144288577154	20.8072072072072	20.7928071928072	10000
"159"	26.8535117056856	26.8267111853088	26.773377703827		10000
"160"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"161"	37.3458193979933	37.3061769616027	37.2272878535774	10000
"162"	23.9678929765886	23.9505843071786	23.9161397670549	10000
"163"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"164"	39.4769230769231	39.4383973288815	39.3617304492513	10000
"165"	20.8144288577154	20.8072072072072	20.7928071928072	20.785628742515
"166"	45.4693386773547	45.4346346346346	45.3654345654346	45.3309381237525
"167"	68.6595317725752	68.562938230384		68.3707154742096	10000
"168"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"169"	28.8535117056856	28.8267111853088	28.773377703827		10000
"170"	22.8184368737475	22.8092092092092	22.7908091908092	22.7816367265469
"171"	22.8184368737475	22.8092092092092	22.7908091908092	22.7816367265469
"172"	22.8184368737475	22.8092092092092	22.7908091908092	22.7816367265469
"173"	20.8144288577154	20.8072072072072	20.7928071928072	20.785628742515
"174"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"175"	20.8184368737475	20.8092092092092	20.7908091908092	10000
"176"	15.4092184368737	15.4046046046046	15.3954045954046	10000
"177"	41.6080267558528	41.5706176961603	41.4961730449251	10000
"178"	18.4923076923077	18.4794657762938	18.4539101497504	10000
"179"	15.4092184368737	15.4046046046046	15.3954045954046	10000
"180"	22.8184368737475	22.8092092092092	22.7908091908092	22.7816367265469
"181"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"182"	39.4769230769231	39.4383973288815	39.3617304492513	10000
"183"	22.8184368737475	22.8092092092092	22.7908091908092	10000
"184"	30.2276553106212	30.2138138138138	30.1862137862138	10000
"185"	28.9846153846154	28.9589315525876	28.9078202995008	10000
"186"	20.4192384769539	20.4096096096096	20.3904095904096	20.3808383233533
